campaign_id,timestamp,repetition,scenario,severity,selected_decision,executed_decision,aggregation_mode,expected_decision,correct,confidence,confidence_margin,ce,ch,cc,cr,decision_latency_ms,recovery_success,recovery_attempted,operator_escalation,safety_status,safety_reason,action_execution_mode,recovery_verification_latency_ms,pre_availability,post_availability,availability_gain,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:16:42.731254+00:00,1,cpu,0.95,Scale Out,Scale Out,multiplicative,Scale Out,1,0.743148968202241,0.23027348709491213,0.627,0.5851999999999999,0.95,0.875,0.2786116674542427,1,1,0,autonomous,,prototype_fault_reset,1098.3458831906319,1.0,1.0,0.0,91.8,2.156989622948607,0.0,16.65647103800438,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:17:05.896861+00:00,2,cpu,0.95,Scale Out,Scale Out,multiplicative,Scale Out,1,0.7451876039502948,0.23292597761842526,0.6255000000000001,0.5838,0.95,0.8888888888888888,1.3364562764763832,1,1,0,autonomous,,prototype_fault_reset,1100.1828275620937,1.0,1.0,0.0,91.7,2.156989622948607,0.0,16.189388297611803,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:17:28.990931+00:00,3,cpu,0.95,Scale Out,Scale Out,multiplicative,Scale Out,1,0.7739272063077342,0.2435589068410008,0.6705,0.6258,0.95,0.9,0.250842422246933,1,1,0,autonomous,,prototype_fault_reset,1044.381725601852,1.0,1.0,0.0,94.7,2.156989622948607,0.0,16.48649854760151,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:17:52.141920+00:00,4,cpu,0.95,Scale Out,Scale Out,multiplicative,Scale Out,1,0.7574297397376485,0.23966961999850656,0.6389999999999999,0.5963999999999998,0.95,0.9090909090909091,0.3528650850057602,1,1,0,autonomous,,prototype_fault_reset,1069.7455555200577,1.0,1.0,0.0,92.6,2.156989622948607,0.0,16.206725055624727,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:18:15.295537+00:00,5,cpu,0.95,Scale Out,Scale Out,multiplicative,Scale Out,1,0.7783547709535631,0.247393549781869,0.6719999999999999,0.6271999999999999,0.95,0.9166666666666666,0.25399401783943176,1,1,0,autonomous,,prototype_fault_reset,1100.3137342631817,1.0,1.0,0.0,94.8,2.156989622948607,0.0,16.05321472049306,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:18:38.459242+00:00,6,cpu,0.95,Scale Out,Scale Out,multiplicative,Scale Out,1,0.744089677884403,0.23738620835606716,0.612,0.5711999999999999,0.95,0.9230769230769231,0.30176248401403427,1,1,0,autonomous,,prototype_fault_reset,1104.9557961523533,1.0,1.0,0.0,90.8,2.156989622948607,0.0,15.864643378881736,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:18:58.735898+00:00,1,memory,100,Scale Out,Operator Review,multiplicative,Restart Service,0,0.45839766602031545,0.0035639929945215365,0.2586047351747902,0.24193806850812355,0.76,0.9285714285714286,0.24411827325820923,0,0,1,operator_escalation,confidence 0.458 is below the autonomous threshold 0.550; confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,7.240315678319346,100.0,12.007108585704572,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:19:18.888448+00:00,2,memory,100,Scale Out,Operator Review,multiplicative,Restart Service,0,0.45835944882831975,0.003543899011783591,0.25856305229811594,0.24189638563144927,0.76,0.9285714285714286,0.2987561747431755,0,0,1,operator_escalation,confidence 0.458 is below the autonomous threshold 0.550; confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,7.237536819874396,100.0,7.974735965394671,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:19:38.994109+00:00,3,memory,100,Scale Out,Operator Review,multiplicative,Restart Service,0,0.45835944882831975,0.003543899011783591,0.25856305229811594,0.24189638563144927,0.76,0.9285714285714286,0.22317096590995789,0,0,1,operator_escalation,confidence 0.458 is below the autonomous threshold 0.550; confidence margin 0.004 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,7.237536819874396,100.0,3.884000905478994,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:19:59.118996+00:00,4,memory,100,Scale Out,Operator Review,multiplicative,Restart Service,0,0.46534114732338805,0.007202182268437107,0.26623567895451405,0.2495690122878474,0.76,0.9285714285714286,0.22746529430150986,0,0,1,operator_escalation,confidence 0.465 is below the autonomous threshold 0.550; confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,7.749045263634271,100.0,3.9023226002852125,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:20:19.271145+00:00,5,memory,100,Scale Out,Operator Review,multiplicative,Restart Service,0,0.46534114732338805,0.007202182268437107,0.26623567895451405,0.2495690122878474,0.76,0.9285714285714286,0.2208184450864792,0,0,1,operator_escalation,confidence 0.465 is below the autonomous threshold 0.550; confidence margin 0.007 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,7.749045263634271,100.0,4.277580364917715,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:20:39.460993+00:00,1,memory,150,Scale Out,Operator Review,multiplicative,Restart Service,0,0.5549674853993765,0.0009633812521462337,0.3793368055831236,0.35433680558312364,0.76,0.9285714285714286,0.24068448692560196,0,0,1,operator_escalation,confidence margin 0.001 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,10.28912037220824,150.0,4.38020474231634,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:20:59.647545+00:00,2,memory,150,Scale Out,Operator Review,multiplicative,Restart Service,0,0.5549674853993765,0.0009633812521462337,0.3793368055831236,0.35433680558312364,0.76,0.9285714285714286,0.22692978382110596,0,0,1,operator_escalation,confidence margin 0.001 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,10.28912037220824,150.0,4.757744745641458,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:21:19.816449+00:00,3,memory,150,Scale Out,Operator Review,multiplicative,Restart Service,0,0.5549674853993765,0.0009633812521462337,0.3793368055831236,0.35433680558312364,0.76,0.9285714285714286,0.515512190759182,0,0,1,operator_escalation,confidence margin 0.001 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,10.28912037220824,150.0,4.555069655179977,0.0,1.0
80fa05c9-0d70-4251-bf4b-f038a73be250,2026-09-05T07:21:39.979480+00:00,4,memory,150,Scale Out,Operator Review,multiplicative,Restart Service,0,0.5549674853993765,0.0009633812521462337,0.3793368055831236,0.35433680558312364,0.76,0.9285714285714286,0.21543167531490326,0,0,1,operator_escalation,confidence margin 0.001 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,1.0,1.0,0.0,0.0,10.28912037220824,150.0,4.731176952358152,0.0,1.0
