timestamp,scenario,severity,reference_policy_version,reference_policy_sha256,expected_decision,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available,selected_decision,executed_decision,aggregation_mode,ce,ch,cc,cr,confidence,confidence_margin,correct,decision_latency_ms,recovery_success,recovery_attempted,operator_escalation,safety_status,safety_reason,action_execution_mode,recovery_verification_latency_ms,verification_attempts,pre_availability,post_availability,availability_gain,explanation
2026-09-05T09:21:31.389065+00:00,CPU Resource Exhaustion,0.6,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,59.8,2.1463,0.0,6.9369,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.804,0.804,0.45,0.5,0.617552,0.304698,1,0.233963,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.618. CPU usage was 59.80% and latency was 6.94 ms. The confidence margin over Scale Out was 0.305.
2026-09-05T09:21:53.444863+00:00,CPU Resource Exhaustion,0.6,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,58.8,2.1475,0.0,7.4886,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.824,0.824,0.45,0.5,0.625186,0.328724,1,0.226134,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.625. CPU usage was 58.80% and latency was 7.49 ms. The confidence margin over Scale Out was 0.329.
2026-09-05T09:22:15.510423+00:00,CPU Resource Exhaustion,0.6,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,55.9,2.1481,0.0,7.6754,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.882,0.882,0.45,0.5,0.646815,0.404068,1,0.407385,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.647. CPU usage was 55.90% and latency was 7.68 ms. The confidence margin over Scale Out was 0.404.
2026-09-05T09:22:37.572565+00:00,CPU Resource Exhaustion,0.6,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,58.8,2.1485,0.0,7.6669,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.824,0.824,0.45,0.5,0.625186,0.328724,1,0.279147,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.625. CPU usage was 58.80% and latency was 7.67 ms. The confidence margin over Scale Out was 0.329.
2026-09-05T09:22:59.633393+00:00,CPU Resource Exhaustion,0.6,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,58.8,2.1489,0.0,7.7239,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.824,0.824,0.45,0.5,0.625186,0.328724,1,0.213561,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.625. CPU usage was 58.80% and latency was 7.72 ms. The confidence margin over Scale Out was 0.329.
2026-09-05T09:23:21.704948+00:00,CPU Resource Exhaustion,0.6,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,58.9,2.1492,0.0,7.4933,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.822,0.822,0.45,0.5,0.624427,0.326285,1,0.210974,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.624. CPU usage was 58.90% and latency was 7.49 ms. The confidence margin over Scale Out was 0.326.
2026-09-05T09:23:43.782709+00:00,CPU Resource Exhaustion,0.7,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,64.9,2.1504,0.0,7.9105,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.702,0.702,0.45,0.5,0.577051,0.191287,1,1.479622,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.577. CPU usage was 64.90% and latency was 7.91 ms. The confidence margin over Scale Out was 0.191.
2026-09-05T09:24:05.858665+00:00,CPU Resource Exhaustion,0.7,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,69.8,2.1508,0.0,8.5928,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.604,0.604,0.45,0.5,0.535259,0.090566,1,0.232019,0,0,1,operator_escalation,confidence 0.535 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.535. CPU usage was 69.80% and latency was 8.59 ms. The confidence margin over Scale Out was 0.091.
2026-09-05T09:24:27.949963+00:00,CPU Resource Exhaustion,0.7,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,68.8,2.151,0.0,9.4394,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.624,0.624,0.45,0.5,0.544049,0.11073,1,0.529694,0,0,1,operator_escalation,confidence 0.544 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.544. CPU usage was 68.80% and latency was 9.44 ms. The confidence margin over Scale Out was 0.111.
2026-09-05T09:24:50.025787+00:00,CPU Resource Exhaustion,0.7,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,66.7,2.1514,0.0,9.4505,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.666,0.666,0.45,0.5,0.56206,0.153659,1,0.410682,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.562. CPU usage was 66.70% and latency was 9.45 ms. The confidence margin over Scale Out was 0.154.
2026-09-05T09:25:12.118836+00:00,CPU Resource Exhaustion,0.7,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,68.6,2.1516,0.0,10.0319,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.628,0.628,0.45,0.5,0.54579,0.114782,1,0.246343,0,0,1,operator_escalation,confidence 0.546 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.546. CPU usage was 68.60% and latency was 10.03 ms. The confidence margin over Scale Out was 0.115.
2026-09-05T09:25:34.200957+00:00,CPU Resource Exhaustion,0.7,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,66.8,2.1522,0.0,10.664,0.0,1.0,Do Nothing,Do Nothing,multiplicative,0.664,0.664,0.45,0.5,0.561216,0.151594,1,0.23892,,0,0,autonomous_observation,,prototype_fault_reset,,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.561. CPU usage was 66.80% and latency was 10.66 ms. The confidence margin over Scale Out was 0.152.
2026-09-05T09:25:56.281444+00:00,CPU Resource Exhaustion,0.8,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,77.8,2.1524,0.0,11.4411,0.0,1.0,Scale Out,Operator Review,multiplicative,0.417,0.3892,0.95,0.5,0.526927,0.068007,1,0.25399,0,0,1,operator_escalation,confidence 0.527 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Scale Out was selected with confidence 0.527. CPU usage was 77.80% and latency was 11.44 ms. The confidence margin over Do Nothing was 0.068.
2026-09-05T09:26:18.362162+00:00,CPU Resource Exhaustion,0.8,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,77.7,2.153,0.0,11.5218,0.0,1.0,Scale Out,Operator Review,multiplicative,0.4155,0.3878,0.95,0.5,0.525979,0.066026,1,0.266749,0,0,1,operator_escalation,confidence 0.526 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Scale Out was selected with confidence 0.526. CPU usage was 77.70% and latency was 11.52 ms. The confidence margin over Do Nothing was 0.066.
2026-09-05T09:26:40.433852+00:00,CPU Resource Exhaustion,0.8,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,77.9,2.1544,0.0,11.736,0.0,1.0,Scale Out,Operator Review,multiplicative,0.4185,0.3906,0.95,0.5,0.527874,0.069989,1,0.928077,0,0,1,operator_escalation,confidence 0.528 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Scale Out was selected with confidence 0.528. CPU usage was 77.90% and latency was 11.74 ms. The confidence margin over Do Nothing was 0.070.
2026-09-05T09:27:02.498147+00:00,CPU Resource Exhaustion,0.8,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,78.8,2.1548,0.0,11.9658,0.0,1.0,Scale Out,Operator Review,multiplicative,0.432,0.4032,0.95,0.5,0.536321,0.087856,1,1.213882,0,0,1,operator_escalation,confidence 0.536 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Scale Out was selected with confidence 0.536. CPU usage was 78.80% and latency was 11.97 ms. The confidence margin over Do Nothing was 0.088.
2026-09-05T09:27:24.584824+00:00,CPU Resource Exhaustion,0.8,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,78.8,2.1552,0.0,11.8052,0.0,1.0,Scale Out,Operator Review,multiplicative,0.432,0.4032,0.95,0.5,0.536321,0.087856,1,0.21227,0,0,1,operator_escalation,confidence 0.536 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Scale Out was selected with confidence 0.536. CPU usage was 78.80% and latency was 11.81 ms. The confidence margin over Do Nothing was 0.088.
2026-09-05T09:27:46.656747+00:00,CPU Resource Exhaustion,0.8,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,77.7,2.1552,0.0,12.2015,0.0,1.0,Scale Out,Operator Review,multiplicative,0.4155,0.3878,0.95,0.5,0.525979,0.066026,1,0.28025,0,0,1,operator_escalation,confidence 0.526 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Scale Out was selected with confidence 0.526. CPU usage was 77.70% and latency was 12.20 ms. The confidence margin over Do Nothing was 0.066.
2026-09-05T09:28:09.812972+00:00,CPU Resource Exhaustion,0.9,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,89.7,2.1554,0.0,12.8402,0.0,1.0,Scale Out,Scale Out,multiplicative,0.5955,0.5558,0.95,0.5,0.629685,0.129859,1,0.39403,1,1,0,autonomous,,prototype_fault_reset,1058.5748,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.630. CPU usage was 89.70% and latency was 12.84 ms. The confidence margin over Restart Service was 0.130.
2026-09-05T09:28:32.942094+00:00,CPU Resource Exhaustion,0.9,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,88.7,2.1554,0.0,13.4081,0.0,1.0,Scale Out,Scale Out,multiplicative,0.5805,0.5418,0.95,0.666667,0.668064,0.174573,1,0.252519,1,1,0,autonomous,,prototype_fault_reset,1074.9228,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.668. CPU usage was 88.70% and latency was 13.41 ms. The confidence margin over Restart Service was 0.175.
2026-09-05T09:28:56.094154+00:00,CPU Resource Exhaustion,0.9,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,87.8,2.1554,0.0,13.4173,0.0,1.0,Scale Out,Scale Out,multiplicative,0.567,0.5292,0.95,0.75,0.679981,0.192262,1,0.23152,1,1,0,autonomous,,prototype_fault_reset,1094.6017,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.680. CPU usage was 87.80% and latency was 13.42 ms. The confidence margin over Restart Service was 0.192.
2026-09-05T09:29:19.264067+00:00,CPU Resource Exhaustion,0.9,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,87.8,2.1554,0.0,13.4331,0.0,1.0,Scale Out,Scale Out,multiplicative,0.567,0.5292,0.95,0.8,0.691041,0.203322,1,2.078951,1,1,0,autonomous,,prototype_fault_reset,1100.5879,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.691. CPU usage was 87.80% and latency was 13.43 ms. The confidence margin over Restart Service was 0.203.
2026-09-05T09:29:42.413578+00:00,CPU Resource Exhaustion,0.9,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,88.7,2.1554,0.0,13.9273,0.0,1.0,Scale Out,Scale Out,multiplicative,0.5805,0.5418,0.95,0.833333,0.706392,0.212901,1,0.27159,1,1,0,autonomous,,prototype_fault_reset,1100.0705,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.706. CPU usage was 88.70% and latency was 13.93 ms. The confidence margin over Restart Service was 0.213.
2026-09-05T09:30:05.581241+00:00,CPU Resource Exhaustion,0.9,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,87.8,2.1578,0.0,14.268,0.0,1.0,Scale Out,Scale Out,multiplicative,0.567,0.5292,0.95,0.857143,0.703064,0.215345,1,0.286677,1,1,0,autonomous,,prototype_fault_reset,1104.1917,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.703. CPU usage was 87.80% and latency was 14.27 ms. The confidence margin over Restart Service was 0.215.
2026-09-05T09:30:28.690073+00:00,CPU Resource Exhaustion,0.95,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,89.7,2.1588,0.0,16.7063,0.0,1.0,Scale Out,Scale Out,multiplicative,0.5955,0.5558,0.95,0.875,0.724241,0.224415,1,0.37103,1,1,0,autonomous,,prototype_fault_reset,1041.9315,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.724. CPU usage was 89.70% and latency was 16.71 ms. The confidence margin over Restart Service was 0.224.
2026-09-05T09:30:51.842823+00:00,CPU Resource Exhaustion,0.95,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,91.8,2.159,0.0,16.9832,0.0,1.0,Scale Out,Scale Out,multiplicative,0.627,0.5852,0.95,0.888889,0.746081,0.233205,1,0.265995,1,1,0,autonomous,,prototype_fault_reset,1089.33,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.746. CPU usage was 91.80% and latency was 16.98 ms. The confidence margin over Restart Service was 0.233.
2026-09-05T09:31:15.011256+00:00,CPU Resource Exhaustion,0.95,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,91.8,2.159,0.0,17.087,0.0,1.0,Scale Out,Scale Out,multiplicative,0.627,0.5852,0.95,0.9,0.748401,0.235526,1,0.275538,1,1,0,autonomous,,prototype_fault_reset,1113.6326,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.748. CPU usage was 91.80% and latency was 17.09 ms. The confidence margin over Restart Service was 0.236.
2026-09-05T09:31:38.171775+00:00,CPU Resource Exhaustion,0.95,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,90.6,2.159,0.0,16.3073,0.0,1.0,Scale Out,Scale Out,multiplicative,0.609,0.5684,0.95,0.909091,0.739436,0.233976,1,0.265227,1,1,0,autonomous,,prototype_fault_reset,1103.4743,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.739. CPU usage was 90.60% and latency was 16.31 ms. The confidence margin over Restart Service was 0.234.
2026-09-05T09:32:01.345077+00:00,CPU Resource Exhaustion,0.95,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,92.8,2.159,0.0,16.8494,0.0,1.0,Scale Out,Scale Out,multiplicative,0.642,0.5992,0.95,0.916667,0.760782,0.241808,1,0.280568,1,1,0,autonomous,,prototype_fault_reset,1090.2763,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.761. CPU usage was 92.80% and latency was 16.85 ms. The confidence margin over Restart Service was 0.242.
2026-09-05T09:32:24.506655+00:00,CPU Resource Exhaustion,0.95,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Scale Out,93.8,2.159,0.0,16.7637,0.0,1.0,Scale Out,Scale Out,multiplicative,0.657,0.6132,0.95,0.923077,0.770961,0.245959,1,0.338862,1,1,0,autonomous,,prototype_fault_reset,1098.4066,3,1.0,1.0,0.0,Scale Out was selected with confidence 0.771. CPU usage was 93.80% and latency was 16.76 ms. The confidence margin over Restart Service was 0.246.
2026-09-05T09:32:44.650466+00:00,Memory Pressure,100.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,1.0,7.2423,100.0,12.9155,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.637885,0.666667,0.35,0.5,0.522303,0.063878,1,0.29551,0,0,1,operator_escalation,confidence 0.522 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.522. Injected memory was 100.00 MB and process memory usage was 7.24%.
2026-09-05T09:33:04.763454+00:00,Memory Pressure,100.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,7.2383,100.0,8.615,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.638083,0.666667,0.35,0.5,0.522343,0.063973,1,0.332898,0,0,1,operator_escalation,confidence 0.522 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.522. Injected memory was 100.00 MB and process memory usage was 7.24%.
2026-09-05T09:33:24.867725+00:00,Memory Pressure,100.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,7.2383,100.0,4.118,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.638083,0.666667,0.35,0.5,0.522343,0.063973,1,0.248317,0,0,1,operator_escalation,confidence 0.522 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.522. Injected memory was 100.00 MB and process memory usage was 7.24%.
2026-09-05T09:33:44.974366+00:00,Memory Pressure,100.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,7.2381,100.0,3.8465,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.638093,0.666667,0.35,0.5,0.522345,0.063978,1,0.242451,0,0,1,operator_escalation,confidence 0.522 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.522. Injected memory was 100.00 MB and process memory usage was 7.24%.
2026-09-05T09:34:05.088522+00:00,Memory Pressure,100.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,7.2381,100.0,3.7592,0.0,1.0,Do Nothing,Operator Review,multiplicative,0.638093,0.666667,0.35,0.5,0.522345,0.063978,1,0.314387,0,0,1,operator_escalation,confidence 0.522 is below the autonomous threshold 0.550,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Do Nothing was selected with confidence 0.522. Injected memory was 100.00 MB and process memory usage was 7.24%.
2026-09-05T09:34:25.239871+00:00,Memory Pressure,150.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,9.7788,150.0,3.7985,0.0,1.0,Restart Service,Operator Review,multiplicative,0.447788,0.448341,0.92,0.5,0.551264,0.002124,0,0.277563,0,0,1,operator_escalation,confidence margin 0.002 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.551. Injected memory was 150.00 MB and process memory usage was 9.78%.
2026-09-05T09:34:45.392955+00:00,Memory Pressure,150.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,9.7788,150.0,3.7222,0.0,1.0,Restart Service,Operator Review,multiplicative,0.447788,0.448341,0.92,0.5,0.551264,0.002124,0,0.50671,0,0,1,operator_escalation,confidence margin 0.002 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.551. Injected memory was 150.00 MB and process memory usage was 9.78%.
2026-09-05T09:35:05.532852+00:00,Memory Pressure,150.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,9.7788,150.0,3.7023,0.0,1.0,Restart Service,Operator Review,multiplicative,0.447788,0.448341,0.92,0.5,0.551264,0.002124,0,0.210998,0,0,1,operator_escalation,confidence margin 0.002 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.551. Injected memory was 150.00 MB and process memory usage was 9.78%.
2026-09-05T09:35:25.687954+00:00,Memory Pressure,150.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,9.7788,150.0,3.9554,0.0,1.0,Restart Service,Operator Review,multiplicative,0.447788,0.448341,0.92,0.5,0.551264,0.002124,0,0.214088,0,0,1,operator_escalation,confidence margin 0.002 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.551. Injected memory was 150.00 MB and process memory usage was 9.78%.
2026-09-05T09:35:45.828430+00:00,Memory Pressure,150.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Do Nothing,0.0,9.7788,150.0,4.1121,0.0,1.0,Restart Service,Operator Review,multiplicative,0.447788,0.448341,0.92,0.5,0.551264,0.002124,0,1.360513,0,0,1,operator_escalation,confidence margin 0.002 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.551. Injected memory was 150.00 MB and process memory usage was 9.78%.
2026-09-05T09:36:06.012094+00:00,Memory Pressure,200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,12.3199,200.0,4.0888,0.0,1.0,Restart Service,Operator Review,multiplicative,0.589865,0.592399,0.92,0.5,0.633186,0.006279,1,0.226402,0,0,1,operator_escalation,confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.633. Injected memory was 200.00 MB and process memory usage was 12.32%.
2026-09-05T09:36:26.202971+00:00,Memory Pressure,200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,12.3199,200.0,3.978,0.0,1.0,Restart Service,Operator Review,multiplicative,0.589865,0.592399,0.92,0.5,0.633186,0.006279,1,0.220861,0,0,1,operator_escalation,confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.633. Injected memory was 200.00 MB and process memory usage was 12.32%.
2026-09-05T09:36:46.381933+00:00,Memory Pressure,200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,12.3199,200.0,3.9775,0.0,1.0,Restart Service,Operator Review,multiplicative,0.589865,0.592399,0.92,0.5,0.633186,0.006279,1,0.236318,0,0,1,operator_escalation,confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.633. Injected memory was 200.00 MB and process memory usage was 12.32%.
2026-09-05T09:37:06.604673+00:00,Memory Pressure,200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,12.3199,200.0,4.0656,0.0,1.0,Restart Service,Operator Review,multiplicative,0.589865,0.592399,0.92,0.5,0.633186,0.006279,1,0.214879,0,0,1,operator_escalation,confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.633. Injected memory was 200.00 MB and process memory usage was 12.32%.
2026-09-05T09:37:26.805624+00:00,Memory Pressure,200.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,12.3199,200.0,3.9592,0.0,1.0,Restart Service,Operator Review,multiplicative,0.589865,0.592399,0.92,0.5,0.633186,0.006279,1,0.345472,0,0,1,operator_escalation,confidence margin 0.006 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.633. Injected memory was 200.00 MB and process memory usage was 12.32%.
2026-09-05T09:37:47.037436+00:00,Memory Pressure,250.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,14.8607,250.0,3.9083,0.0,1.0,Restart Service,Operator Review,multiplicative,0.731941,0.736456,0.92,0.5,0.705659,0.009622,1,1.331261,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.706. Injected memory was 250.00 MB and process memory usage was 14.86%.
2026-09-05T09:38:07.247265+00:00,Memory Pressure,250.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,14.8607,250.0,3.831,0.0,1.0,Restart Service,Operator Review,multiplicative,0.731941,0.736456,0.92,0.5,0.705659,0.009622,1,0.226873,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.706. Injected memory was 250.00 MB and process memory usage was 14.86%.
2026-09-05T09:38:27.435929+00:00,Memory Pressure,250.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,0.0,14.8607,250.0,3.8409,0.0,1.0,Restart Service,Operator Review,multiplicative,0.731941,0.736456,0.92,0.5,0.705659,0.009622,1,0.194034,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.706. Injected memory was 250.00 MB and process memory usage was 14.86%.
2026-09-05T09:38:47.667587+00:00,Memory Pressure,250.0,1.0,526a06484cc5d50d7c0dc8b8487e4c04f32ee18de6a97eee8ae6965169fe5856,Restart Service,1.0,14.8611,250.0,3.8869,0.0,1.0,Restart Service,Operator Review,multiplicative,0.731945,0.736459,0.92,0.5,0.705661,0.00962,1,0.331458,0,0,1,operator_escalation,confidence margin 0.010 is below the ambiguity threshold 0.030,prototype_fault_reset,0.0,0,1.0,1.0,0.0,Restart Service was selected with confidence 0.706. Injected memory was 250.00 MB and process memory usage was 14.86%.
