timestamp,scenario,cpu,memory,allocated_memory_mb,latency_ms,error_rate,dependency_available,selected_decision,ce,ch,cc,cr,confidence,confidence_margin,correct,decision_latency_ms,recovery_success,mttr_ms,verification_attempts,pre_availability,post_availability,availability_gain,explanation
2026-07-16T22:47:40.771832+00:00,Memory Pressure,0.0,17.3542,300.0,3.3868,0.0,1.0,Restart Service,0.873542,0.880156,0.92,0.93,0.900593,0.154345,1,0.042819,1,28.7833,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.901. Injected memory was 300.00 MB and process memory usage was 17.35%.
2026-07-16T22:48:01.005733+00:00,Memory Pressure,0.0,17.3538,300.0,3.2931,0.0,1.0,Restart Service,0.873538,0.880153,0.92,0.93,0.900591,0.154347,1,0.027879,1,29.3881,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.901. Injected memory was 300.00 MB and process memory usage was 17.35%.
2026-07-16T22:48:21.277508+00:00,Memory Pressure,1.0,17.3538,300.0,3.2694,0.0,1.0,Restart Service,0.873538,0.880153,0.92,0.93,0.900591,0.154347,1,0.029149,1,30.0528,1,1.0,1.0,0.0,Restart Service was selected with confidence 0.901. Injected memory was 300.00 MB and process memory usage was 17.35%.
2026-07-16T22:48:44.318687+00:00,Service Dependency Failure,0.0,2.1145,0.0,2.5786,60.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.035642,1,9.8314,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 60.00%, and latency was 2.58 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T22:49:07.380722+00:00,Service Dependency Failure,0.0,2.1147,0.0,1.8954,62.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.057799,1,13.5057,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 62.00%, and latency was 1.90 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T22:49:30.434428+00:00,Service Dependency Failure,1.0,2.1147,0.0,1.1315,62.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.032408,1,19.3233,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 62.00%, and latency was 1.13 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T22:49:53.476529+00:00,Service Dependency Failure,0.0,2.1147,0.0,1.1769,62.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.032478,1,9.9827,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 62.00%, and latency was 1.18 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T22:50:16.557950+00:00,Service Dependency Failure,0.0,2.1151,0.0,1.1303,62.0,0.0,Restart Dependency,0.9,1.0,0.94,0.9,0.934121,0.015364,1,0.052726,1,14.5253,1,0.0,1.0,1.0,"Restart Dependency was selected with confidence 0.934. Dependency availability was 0.00, error rate was 62.00%, and latency was 1.13 ms. The confidence margin over Circuit Breaker was 0.015."
2026-07-16T22:50:40.718556+00:00,Application Latency,0.0,2.1157,0.0,52.5907,26.0,1.0,Rollback,0.25,0.2,0.94,0.91,0.454763,0.037754,1,1.086889,1,15.3339,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.455. Observed latency reached 52.59 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Restart Service was 0.038."
2026-07-16T22:51:06.314722+00:00,Application Latency,0.0,2.1159,0.0,120.6951,0.0,1.0,Do Nothing,0.985218,0.985218,0.25,0.3,0.519435,0.167111,0,0.068471,1,307.5768,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.519. Observed latency reached 120.70 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.167."
2026-07-16T22:51:31.923566+00:00,Application Latency,1.0,2.1159,0.0,213.7408,0.0,1.0,Do Nothing,0.918757,0.918757,0.25,0.3,0.501609,0.086229,0,0.048895,1,307.8833,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.502. Observed latency reached 213.74 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.086."
2026-07-16T22:51:57.520950+00:00,Application Latency,1.0,2.1163,0.0,257.7359,0.0,1.0,Do Nothing,0.887332,0.887332,0.25,0.3,0.492956,0.051036,0,0.048917,1,308.9959,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.493. Observed latency reached 257.74 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.051."
2026-07-16T22:52:23.111057+00:00,Application Latency,0.0,2.1163,0.0,257.4972,0.0,1.0,Do Nothing,0.887502,0.887502,0.25,0.3,0.493003,0.051223,0,0.032642,1,307.7268,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.493. Observed latency reached 257.50 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.051."
2026-07-16T22:52:46.884110+00:00,Application Latency,1.0,2.1165,0.0,281.8531,0.0,1.0,Do Nothing,0.870105,0.870105,0.25,0.3,0.488148,0.032358,0,0.033135,1,508.9355,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.488. Observed latency reached 281.85 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.032."
2026-07-16T22:53:10.113138+00:00,Application Latency,0.0,2.1167,0.0,328.6019,0.0,1.0,Rollback,0.272465,0.23063,0.94,0.91,0.481503,0.002814,1,0.074071,1,13.6492,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.482. Observed latency reached 328.60 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.003."
2026-07-16T22:53:33.908170+00:00,Application Latency,1.0,2.1167,0.0,294.0263,0.0,1.0,Do Nothing,0.86141,0.86141,0.25,0.3,0.485702,0.023075,0,0.052392,1,508.8664,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.486. Observed latency reached 294.03 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.023."
2026-07-16T22:53:57.695869+00:00,Application Latency,0.0,2.1167,0.0,292.2215,0.0,1.0,Do Nothing,0.862699,0.862699,0.25,0.3,0.486066,0.024446,0,0.03861,1,507.7732,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.486. Observed latency reached 292.22 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.024."
2026-07-16T22:54:20.923436+00:00,Application Latency,0.0,2.1167,0.0,386.597,0.0,1.0,Rollback,0.303534,0.26377,0.94,0.91,0.511565,0.044876,1,0.05341,1,13.5823,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.512. Observed latency reached 386.60 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.045."
2026-07-16T22:54:48.083789+00:00,Application Latency,0.0,2.1167,0.0,309.5552,0.0,1.0,Do Nothing,0.850318,0.850318,0.25,0.3,0.482565,0.011364,0,0.048897,1,709.9501,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.483. Observed latency reached 309.56 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.011."
2026-07-16T22:55:12.497233+00:00,Application Latency,2.0,2.1167,0.0,346.5464,0.0,1.0,Rollback,0.282078,0.240884,0.94,0.91,0.491006,0.015997,1,0.034739,1,12.9031,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.491. Observed latency reached 346.55 ms, while CPU usage was 2.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.016."
2026-07-16T22:55:36.886869+00:00,Application Latency,0.0,2.1167,0.0,350.7686,0.0,1.0,Rollback,0.28434,0.243296,0.94,0.91,0.493214,0.019076,1,0.034871,1,10.8906,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.493. Observed latency reached 350.77 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.019."
2026-07-16T22:56:04.033971+00:00,Application Latency,0.0,2.1167,0.0,253.2443,0.0,1.0,Do Nothing,0.89054,0.89054,0.25,0.3,0.493847,0.054559,0,0.033387,1,708.6991,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.494. Observed latency reached 253.24 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.055."
2026-07-16T22:56:28.417827+00:00,Application Latency,1.0,2.1167,0.0,357.3707,0.0,1.0,Rollback,0.287877,0.247069,0.94,0.91,0.496648,0.023874,1,0.037033,1,9.7329,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.497. Observed latency reached 357.37 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.024."
2026-07-16T22:56:52.362070+00:00,Application Latency,0.0,2.1167,0.0,368.0094,0.0,1.0,Rollback,0.293576,0.253148,0.94,0.91,0.50213,0.031562,1,0.038455,1,15.0076,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.502. Observed latency reached 368.01 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.032."
2026-07-16T22:57:21.278973+00:00,Application Latency,0.0,2.1167,0.0,275.6135,0.0,1.0,Do Nothing,0.874562,0.874562,0.25,0.3,0.489396,0.037153,0,0.054533,1,908.0948,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.489. Observed latency reached 275.61 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.037."
2026-07-16T22:57:45.239756+00:00,Application Latency,0.0,2.1167,0.0,392.5268,0.0,1.0,Rollback,0.306711,0.267158,0.94,0.91,0.514537,0.049093,1,0.051527,1,13.6651,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.515. Observed latency reached 392.53 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.049."
2026-07-16T22:58:09.176509+00:00,Application Latency,0.0,2.1167,0.0,392.4501,0.0,1.0,Rollback,0.30667,0.267114,0.94,0.91,0.514499,0.049038,1,0.032556,1,9.0846,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.514. Observed latency reached 392.45 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.049."
2026-07-16T22:58:38.099769+00:00,Application Latency,0.0,2.1167,0.0,276.1948,0.0,1.0,Do Nothing,0.874147,0.874147,0.25,0.3,0.48928,0.036705,0,0.051033,1,907.7145,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.489. Observed latency reached 276.19 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.037."
2026-07-16T22:59:05.653141+00:00,Application Latency,1.0,2.1167,0.0,416.8255,0.0,1.0,Rollback,0.319728,0.281043,0.94,0.91,0.526539,0.066229,1,0.035408,1,18.8589,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.527. Observed latency reached 416.83 ms, while CPU usage was 1.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.066."
2026-07-16T22:59:33.191676+00:00,Application Latency,0.0,2.1167,0.0,454.0582,0.0,1.0,Rollback,0.339674,0.302319,0.94,0.91,0.544408,0.092078,1,0.050215,1,10.9546,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.544. Observed latency reached 454.06 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.092."
2026-07-16T23:00:03.011089+00:00,Application Latency,0.0,2.1167,0.0,300.9774,0.0,1.0,Do Nothing,0.856445,0.856445,0.25,0.3,0.484301,0.017816,0,0.033062,1,1207.1719,1,1.0,1.0,0.0,"Do Nothing was selected with confidence 0.484. Observed latency reached 300.98 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Rollback was 0.018."
2026-07-16T23:00:30.620650+00:00,Application Latency,0.0,2.1167,0.0,454.3337,0.0,1.0,Rollback,0.339822,0.302476,0.94,0.91,0.544538,0.092268,1,0.035834,1,16.5419,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.545. Observed latency reached 454.33 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.092."
2026-07-16T23:00:58.168714+00:00,Application Latency,0.0,2.1167,0.0,454.4828,0.0,1.0,Rollback,0.339902,0.302562,0.94,0.91,0.544608,0.09237,1,0.047614,1,12.1157,1,1.0,1.0,0.0,"Rollback was selected with confidence 0.545. Observed latency reached 454.48 ms, while CPU usage was 0.00% and dependency availability was 1.00. The confidence margin over Do Nothing was 0.092."
2026-07-16T23:01:21.215849+00:00,Application Error Injection,0.0,2.1167,0.0,121.721,4.0,1.0,Do Nothing,0.9,0.9,0.2,0.25,0.448605,0.013615,0,0.054151,1,9.8098,1,0.95,0.866667,-0.083333,"Do Nothing was selected with confidence 0.449. The observed error rate was 4.00% with latency of 121.72 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Rollback was 0.014."
2026-07-16T23:01:44.268267+00:00,Application Error Injection,0.0,2.1167,0.0,46.7887,10.0,1.0,Rollback,0.3375,0.3,0.95,0.92,0.545414,0.135896,1,0.038398,1,11.3337,1,0.8875,1.0,0.1125,"Rollback was selected with confidence 0.545. The observed error rate was 10.00% with latency of 46.79 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.136."
2026-07-16T23:02:07.317942+00:00,Application Error Injection,0.0,2.1167,0.0,3.4911,7.0,1.0,Rollback,0.28125,0.24,0.95,0.92,0.492838,0.063331,1,0.03663,1,11.9075,1,0.9125,1.0,0.0875,"Rollback was selected with confidence 0.493. The observed error rate was 7.00% with latency of 3.49 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.063."
2026-07-16T23:02:30.368984+00:00,Application Error Injection,0.0,2.1167,0.0,3.4215,5.0,1.0,Rollback,0.24375,0.2,0.95,0.92,0.45433,0.012,1,0.033706,1,10.1725,1,0.9375,1.0,0.0625,"Rollback was selected with confidence 0.454. The observed error rate was 5.00% with latency of 3.42 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Do Nothing was 0.012."
2026-07-16T23:02:53.412158+00:00,Application Error Injection,0.0,2.1167,0.0,3.3709,12.0,1.0,Rollback,0.375,0.34,0.95,0.92,0.577771,0.171784,1,0.035116,1,10.2781,1,0.85,1.0,0.15,"Rollback was selected with confidence 0.578. The observed error rate was 12.00% with latency of 3.37 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.172."
2026-07-16T23:03:16.472831+00:00,Application Error Injection,0.0,2.1167,0.0,3.3185,17.0,1.0,Rollback,0.46875,0.44,0.95,0.92,0.651593,0.168372,1,0.050983,1,13.8284,1,0.7875,1.0,0.2125,"Rollback was selected with confidence 0.652. The observed error rate was 17.00% with latency of 3.32 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:03:39.519629+00:00,Application Error Injection,0.0,2.1167,0.0,3.2923,18.0,1.0,Rollback,0.4875,0.46,0.95,0.92,0.665367,0.168136,1,0.035696,1,10.5856,1,0.775,1.0,0.225,"Rollback was selected with confidence 0.665. The observed error rate was 18.00% with latency of 3.29 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:04:02.585027+00:00,Application Error Injection,0.0,2.1169,0.0,3.3143,16.0,1.0,Rollback,0.45,0.42,0.95,0.92,0.637519,0.168726,1,0.047902,1,14.2738,1,0.8,1.0,0.2,"Rollback was selected with confidence 0.638. The observed error rate was 16.00% with latency of 3.31 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T23:04:25.648229+00:00,Application Error Injection,0.0,2.1169,0.0,3.3441,15.0,1.0,Rollback,0.43125,0.4,0.95,0.92,0.623125,0.169218,1,0.049858,1,17.7472,1,0.8125,1.0,0.1875,"Rollback was selected with confidence 0.623. The observed error rate was 15.00% with latency of 3.34 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T23:04:48.702086+00:00,Application Error Injection,0.0,2.1169,0.0,3.3835,13.0,1.0,Rollback,0.39375,0.36,0.95,0.92,0.593279,0.170714,1,0.05029,1,13.8113,1,0.8375,1.0,0.1625,"Rollback was selected with confidence 0.593. The observed error rate was 13.00% with latency of 3.38 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.171."
2026-07-16T23:05:11.767463+00:00,Application Error Injection,0.0,2.1169,0.0,3.4067,21.0,1.0,Rollback,0.54375,0.52,0.95,0.92,0.705064,0.167994,1,0.037527,1,12.3108,1,0.7375,1.0,0.2625,"Rollback was selected with confidence 0.705. The observed error rate was 21.00% with latency of 3.41 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:05:34.813468+00:00,Application Error Injection,0.0,2.1169,0.0,3.3697,30.0,1.0,Rollback,0.7125,0.7,0.95,0.92,0.812547,0.170626,1,0.045582,1,10.7035,1,0.625,1.0,0.375,"Rollback was selected with confidence 0.813. The observed error rate was 30.00% with latency of 3.37 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.171."
2026-07-16T23:05:57.871268+00:00,Application Error Injection,0.0,2.1169,0.0,3.3494,22.0,1.0,Rollback,0.5625,0.54,0.95,0.92,0.717806,0.168097,1,0.032777,1,10.1493,1,0.725,1.0,0.275,"Rollback was selected with confidence 0.718. The observed error rate was 22.00% with latency of 3.35 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:06:20.928864+00:00,Application Error Injection,0.0,2.1169,0.0,3.362,18.0,1.0,Rollback,0.4875,0.46,0.95,0.92,0.665367,0.168136,1,0.048021,1,20.8445,1,0.775,1.0,0.225,"Rollback was selected with confidence 0.665. The observed error rate was 18.00% with latency of 3.36 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:06:43.971147+00:00,Application Error Injection,0.0,2.1169,0.0,3.4638,17.0,1.0,Rollback,0.46875,0.44,0.95,0.92,0.651593,0.168372,1,0.036113,1,10.4201,1,0.7875,1.0,0.2125,"Rollback was selected with confidence 0.652. The observed error rate was 17.00% with latency of 3.46 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:07:07.037372+00:00,Application Error Injection,0.0,2.1169,0.0,3.4666,21.0,1.0,Rollback,0.54375,0.52,0.95,0.92,0.705064,0.167994,1,0.055292,1,13.8533,1,0.7375,1.0,0.2625,"Rollback was selected with confidence 0.705. The observed error rate was 21.00% with latency of 3.47 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.168."
2026-07-16T23:07:30.095749+00:00,Application Error Injection,0.0,2.1169,0.0,3.2939,25.0,1.0,Rollback,0.61875,0.6,0.95,0.92,0.754735,0.168743,1,0.062343,1,20.3718,1,0.6875,1.0,0.3125,"Rollback was selected with confidence 0.755. The observed error rate was 25.00% with latency of 3.29 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T23:07:53.138952+00:00,Application Error Injection,0.0,2.1169,0.0,3.088,28.0,1.0,Rollback,0.675,0.66,0.95,0.92,0.789932,0.169777,1,0.035183,1,9.7903,1,0.65,1.0,0.35,"Rollback was selected with confidence 0.790. The observed error rate was 28.00% with latency of 3.09 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
2026-07-16T23:08:16.192003+00:00,Application Error Injection,0.0,2.1169,0.0,2.8525,31.0,1.0,Rollback,0.73125,0.72,0.95,0.92,0.823621,0.171088,1,0.049159,1,10.2723,1,0.6125,1.0,0.3875,"Rollback was selected with confidence 0.824. The observed error rate was 31.00% with latency of 2.85 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.171."
2026-07-16T23:08:39.237222+00:00,Application Error Injection,0.0,2.1169,0.0,2.7614,28.0,1.0,Rollback,0.675,0.66,0.95,0.92,0.789932,0.169777,1,0.034462,1,9.757,1,0.65,1.0,0.35,"Rollback was selected with confidence 0.790. The observed error rate was 28.00% with latency of 2.76 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
2026-07-16T23:09:02.292853+00:00,Application Error Injection,0.0,2.1169,0.0,2.8216,27.0,1.0,Rollback,0.65625,0.64,0.95,0.92,0.778377,0.169397,1,0.03661,1,10.3707,1,0.6625,1.0,0.3375,"Rollback was selected with confidence 0.778. The observed error rate was 27.00% with latency of 2.82 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.169."
2026-07-16T23:09:25.338941+00:00,Application Error Injection,0.0,2.1169,0.0,2.7784,33.0,1.0,Rollback,0.76875,0.76,0.95,0.92,0.845332,0.172079,1,0.033668,1,10.1984,1,0.5875,1.0,0.4125,"Rollback was selected with confidence 0.845. The observed error rate was 33.00% with latency of 2.78 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.172."
2026-07-16T23:09:48.382968+00:00,Application Error Injection,0.0,2.1169,0.0,2.5254,42.0,1.0,Rollback,0.9,0.9,0.95,0.92,0.917274,0.176047,1,0.034388,1,10.1594,1,0.475,1.0,0.525,"Rollback was selected with confidence 0.917. The observed error rate was 42.00% with latency of 2.53 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.176."
2026-07-16T23:10:11.453153+00:00,Application Error Injection,0.0,2.1169,0.0,2.4353,36.0,1.0,Rollback,0.825,0.82,0.95,0.92,0.876889,0.173699,1,0.050702,1,11.9643,1,0.55,1.0,0.45,"Rollback was selected with confidence 0.877. The observed error rate was 36.00% with latency of 2.44 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.174."
2026-07-16T23:10:34.519919+00:00,Application Error Injection,0.0,2.1169,0.0,2.5406,29.0,1.0,Rollback,0.69375,0.68,0.95,0.92,0.80132,0.170187,1,0.048445,1,18.0718,1,0.6375,1.0,0.3625,"Rollback was selected with confidence 0.801. The observed error rate was 29.00% with latency of 2.54 ms. CPU usage was 0.00%, and dependency availability was 1.00. The confidence margin over Restart Service was 0.170."
